druh_duchodu_kod,druh_duchodu,pohlavi_kod,pohlavi,referencni_obdobi,vyse_duchodu_kod,vyse_duchodu,pocet_nove_priznanych_duchodu
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I13400T13599,13400-13599,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I13600T13799,13600-13799,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I13800T13999,13800-13999,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I14000T14199,14000-14199,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I14200T14399,14200-14399,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I14400T14599,14400-14599,3.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I14600T14799,14600-14799,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I14800T14999,14800-14999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I15000T15199,15000-15199,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I15200T15399,15200-15399,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I15400T15599,15400-15599,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I15600T15799,15600-15799,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I15800T15999,15800-15999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I16000T16199,16000-16199,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I16200T16399,16200-16399,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I16400T16599,16400-16599,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I16600T16799,16600-16799,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I16800T16999,16800-16999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I17000T17499,17000-17499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I17500T17999,17500-17999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I18000T18499,18000-18499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I18500T18999,18500-18999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I19000T19499,19000-19499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I19500T19999,19500-19999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I1T4999,1-4999,396.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I20000T20499,20000-20499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I20500T20999,20500-20999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I21000T21499,21000-21499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I21500T21999,21500-21999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I22000T22499,22000-22499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I22500T22999,22500-22999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I23000T23499,23000-23499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I23500T23999,23500-23999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I24000T24499,24000-24499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I5000T5499,5000-5499,84.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I5500T5999,5500-5999,71.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I6000T6499,6000-6499,85.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I6500T6999,6500-6999,1162.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I7000T7499,7000-7499,704.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I7500T7999,7500-7999,1137.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I8000T8499,8000-8499,1234.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I8500T8999,8500-8999,785.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I9000T9499,9000-9499,323.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I9500T9999,9500-9999,123.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I_GE24500,24500+,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I_T,Celkem,6177.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2020,I_X,Neudáno,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I10000T10499,10000-10499,86.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I10500T10999,10500-10999,29.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I11000T11499,11000-11499,21.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I11500T11999,11500-11999,10.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I12000T12199,12000-12199,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I12200T12399,12200-12399,3.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I12400T12599,12400-12599,4.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I12600T12799,12600-12799,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I12800T12999,12800-12999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I13000T13199,13000-13199,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I13200T13399,13200-13399,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I13400T13599,13400-13599,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I13600T13799,13600-13799,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I13800T13999,13800-13999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I14000T14199,14000-14199,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I14200T14399,14200-14399,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I14400T14599,14400-14599,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I14600T14799,14600-14799,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I14800T14999,14800-14999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I15000T15199,15000-15199,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I15200T15399,15200-15399,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I15400T15599,15400-15599,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I15600T15799,15600-15799,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I15800T15999,15800-15999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I16000T16199,16000-16199,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I16200T16399,16200-16399,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I16400T16599,16400-16599,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I16600T16799,16600-16799,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I16800T16999,16800-16999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I17000T17499,17000-17499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I17500T17999,17500-17999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I18000T18499,18000-18499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I18500T18999,18500-18999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I19000T19499,19000-19499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I19500T19999,19500-19999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I1T4999,1-4999,398.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I20000T20499,20000-20499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I20500T20999,20500-20999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I21000T21499,21000-21499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I21500T21999,21500-21999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I22000T22499,22000-22499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I22500T22999,22500-22999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I23000T23499,23000-23499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I23500T23999,23500-23999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I24000T24499,24000-24499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I5000T5499,5000-5499,76.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I5500T5999,5500-5999,71.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I6000T6499,6000-6499,77.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I6500T6999,6500-6999,1062.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I7000T7499,7000-7499,795.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I7500T7999,7500-7999,1021.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I8000T8499,8000-8499,1185.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I8500T8999,8500-8999,955.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I9000T9499,9000-9499,423.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I9500T9999,9500-9999,178.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I_GE24500,24500+,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I_T,Celkem,6404.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2021,I_X,Neudáno,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I10000T10499,10000-10499,660.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I10500T10999,10500-10999,366.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I11000T11499,11000-11499,159.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I11500T11999,11500-11999,87.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I12000T12199,12000-12199,19.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I12200T12399,12200-12399,19.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I12400T12599,12400-12599,8.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I12600T12799,12600-12799,9.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I12800T12999,12800-12999,8.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I13000T13199,13000-13199,6.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I13200T13399,13200-13399,5.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I13400T13599,13400-13599,4.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I13600T13799,13600-13799,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I13800T13999,13800-13999,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I14000T14199,14000-14199,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I14200T14399,14200-14399,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I14400T14599,14400-14599,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I14600T14799,14600-14799,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I14800T14999,14800-14999,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I15000T15199,15000-15199,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I15200T15399,15200-15399,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I15400T15599,15400-15599,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I15600T15799,15600-15799,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I15800T15999,15800-15999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I16000T16199,16000-16199,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I16200T16399,16200-16399,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I16400T16599,16400-16599,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I16600T16799,16600-16799,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I16800T16999,16800-16999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I17000T17499,17000-17499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I17500T17999,17500-17999,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I18000T18499,18000-18499,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I18500T18999,18500-18999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I19000T19499,19000-19499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I19500T19999,19500-19999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I1T4999,1-4999,333.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I20000T20499,20000-20499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I20500T20999,20500-20999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I21000T21499,21000-21499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I21500T21999,21500-21999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I22000T22499,22000-22499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I22500T22999,22500-22999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I23000T23499,23000-23499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I23500T23999,23500-23999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I24000T24499,24000-24499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I5000T5499,5000-5499,90.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I5500T5999,5500-5999,65.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I6000T6499,6000-6499,73.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I6500T6999,6500-6999,50.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I7000T7499,7000-7499,196.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I7500T7999,7500-7999,900.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I8000T8499,8000-8499,792.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I8500T8999,8500-8999,821.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I9000T9499,9000-9499,926.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I9500T9999,9500-9999,970.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I_GE24500,24500+,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I_T,Celkem,6587.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2022,I_X,Neudáno,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I10000T10499,10000-10499,780.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I10500T10999,10500-10999,427.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I11000T11499,11000-11499,179.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I11500T11999,11500-11999,74.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I12000T12199,12000-12199,22.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I12200T12399,12200-12399,9.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I12400T12599,12400-12599,13.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I12600T12799,12600-12799,10.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I12800T12999,12800-12999,5.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I13000T13199,13000-13199,6.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I13200T13399,13200-13399,5.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I13400T13599,13400-13599,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I13600T13799,13600-13799,4.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I13800T13999,13800-13999,6.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I14000T14199,14000-14199,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I14200T14399,14200-14399,3.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I14400T14599,14400-14599,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I14600T14799,14600-14799,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I14800T14999,14800-14999,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I15000T15199,15000-15199,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I15200T15399,15200-15399,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I15400T15599,15400-15599,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I15600T15799,15600-15799,3.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I15800T15999,15800-15999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I16000T16199,16000-16199,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I16200T16399,16200-16399,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I16400T16599,16400-16599,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I16600T16799,16600-16799,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I16800T16999,16800-16999,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I17000T17499,17000-17499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I17500T17999,17500-17999,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I18000T18499,18000-18499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I18500T18999,18500-18999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I19000T19499,19000-19499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I19500T19999,19500-19999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I1T4999,1-4999,55.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I20000T20499,20000-20499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I20500T20999,20500-20999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I21000T21499,21000-21499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I21500T21999,21500-21999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I22000T22499,22000-22499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I22500T22999,22500-22999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I23000T23499,23000-23499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I23500T23999,23500-23999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I24000T24499,24000-24499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I5000T5499,5000-5499,237.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I5500T5999,5500-5999,121.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I6000T6499,6000-6499,68.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I6500T6999,6500-6999,56.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I7000T7499,7000-7499,58.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I7500T7999,7500-7999,168.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I8000T8499,8000-8499,1261.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I8500T8999,8500-8999,558.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I9000T9499,9000-9499,793.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I9500T9999,9500-9999,915.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I_GE24500,24500+,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I_T,Celkem,5848.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2023,I_X,Neudáno,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I10000T10999,10000-10999,1496.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I11000T11499,11000-11499,310.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I11500T11999,11500-11999,157.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I12000T12499,12000-12499,53.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I12500T12999,12500-12999,25.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I13000T13499,13000-13499,26.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I13500T13999,13500-13999,9.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I14000T14499,14000-14499,5.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I14500T14999,14500-14999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I15000T15499,15000-15499,6.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I15500T15999,15500-15999,2.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I16000T16499,16000-16499,5.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I16500T16999,16500-16999,3.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I17000T17499,17000-17499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I17500T17999,17500-17999,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I18000T18499,18000-18499,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I18500T18999,18500-18999,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I19000T19499,19000-19499,1.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I19500T19999,19500-19999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I1T4999,1-4999,56.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I20000T20499,20000-20499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I20500T20999,20500-20999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I21000T21499,21000-21499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I21500T21999,21500-21999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I22000T22499,22000-22499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I22500T22999,22500-22999,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I23000T23499,23000-23499,0.0
PK_IP,Invalidní důchod prvního stupně,M,Muž,2024,I23500T23999,23500-23999,0.0
